id,host_id,neighbourhood_group,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,calculated_host_listings_count,availability_365,log_precios
9989842,5445371,44.31,40.78364,-73.97632,1,219,2,1,1,0,5.389071729816501
9990026,51327044,44.31,40.73882,-73.9857,1,150,7,0,1,0,5.0106352940962555
9990200,4878363,41.11,40.68624,-73.94349,2,25,1,7,2,8,3.2188758248682006
9990448,21216008,11.59,40.75024,-73.87849,3,26,1,15,4,365,3.258096538021482
9990560,8013847,41.11,40.70852,-73.94387,2,90,2,45,2,245,4.499809670330265
9991265,2974643,44.31,40.73105,-74.00464,1,500,7,0,1,365,6.214608098422191
9991319,7367006,44.31,40.74604,-73.98555,1,120,1,0,1,0,4.787491742782046
9992479,51337085,44.31,40.83,-73.94299,2,59,1,1,1,0,4.07753744390572
9992525,34874378,44.31,40.82362,-73.95063,2,70,1,7,2,0,4.248495242049359
9992743,19131159,44.31,40.75199,-73.97193,2,100,4,0,1,0,4.605170185988092
9992903,431884,41.11,40.71532,-73.93951,1,115,4,38,1,0,4.74493212836325
9994304,47022650,44.31,40.7933,-73.93424,1,150,1,48,3,321,5.0106352940962555
9994765,35082637,41.11,40.71841,-73.96389,2,105,5,7,2,212,4.653960350157523
9995077,51348096,41.11,40.65134,-73.958,2,65,1,0,1,0,4.174387269895637
9995163,12877954,41.11,40.68076,-73.93996,1,113,3,174,1,63,4.727387818712341
9995513,51349952,44.31,40.71858,-73.98613,2,70,1,1,1,0,4.248495242049359
9995719,16222762,44.31,40.72788,-73.98436,1,199,1,14,1,0,5.293304824724492
9995725,2703735,41.11,40.71638,-73.96357,1,125,3,2,1,0,4.8283137373023015
9996144,9212402,41.11,40.70973,-73.95301,1,140,4,12,1,0,4.941642422609304
9996642,50865592,41.11,40.6735,-73.97644,2,85,1,133,1,230,4.442651256490317
9996793,311286,41.11,40.67955,-73.94839,2,70,30,1,4,249,4.248495242049359
9996830,51356178,44.31,40.8046,-73.9654,1,89,1,3,1,0,4.48863636973214
9996946,19109608,11.59,40.76273,-73.91642,2,95,2,55,3,244,4.553876891600541
9997006,50695071,11.59,40.7756,-73.90825,2,70,1,0,1,0,4.248495242049359
9997433,51358854,44.31,40.73048,-73.98197,1,154,5,0,1,0,5.0369526024136295
9997449,23863809,44.31,40.73927,-73.99833,1,220,1,8,2,0,5.393627546352362
9997702,5123299,41.11,40.70352,-73.93104,2,45,1,4,1,0,3.8066624897703196
9997980,8302904,44.31,40.72336,-73.99618,2,59,60,6,1,0,4.07753744390572
9998091,22735666,44.31,40.71346,-73.99592,2,95,1,1,1,0,4.553876891600541
9998154,32993860,44.31,40.72658,-73.97827,2,129,1,0,1,0,4.859812404361672
9998296,36865981,41.11,40.67665,-73.95534,1,115,3,1,1,0,4.74493212836325
9998688,51364562,44.31,40.76019,-73.99299,2,105,3,4,1,0,4.653960350157523
9998898,9108035,41.11,40.68636,-73.93104,1,93,4,5,1,0,4.532599493153256
9998930,36279810,44.31,40.80085,-73.96468,2,40,6,5,1,0,3.6888794541139363
9999220,51367478,11.59,40.76406,-73.9349,2,88,5,0,1,0,4.477336814478207
9999252,2880824,41.11,40.68357,-73.93176,1,85,1,1,1,0,4.442651256490317
9999351,51368588,44.31,40.76438,-73.95871,1,170,3,35,2,0,5.135798437050262
9999939,51371360,44.31,40.78347,-73.97748,2,75,2,2,1,0,4.31748811353631
10000070,51372003,41.11,40.64881,-73.96724,2,55,2,5,2,213,4.007333185232471
10000470,51374331,41.11,40.68512,-73.93893,2,57,2,175,1,38,4.04305126783455
10000943,6891770,44.31,40.78239,-73.97581,1,199,2,10,1,0,5.293304824724492
10001022,27078779,11.59,40.76047,-73.92288,1,105,1,0,1,0,4.653960350157523
10002428,5885714,44.31,40.71742,-74.00396,1,485,3,14,1,54,6.184148890937483
10008615,3841035,44.31,40.83034,-73.94902,1,125,2,31,1,14,4.8283137373023015
10008874,4409832,44.31,40.85139,-73.93722,1,150,6,0,1,0,5.0106352940962555
10009737,4513827,44.31,40.74622,-73.97913,2,95,14,19,1,96,4.553876891600541
10010012,43014167,44.31,40.83403,-73.93867,1,200,1,1,1,0,5.298317366548036
10010845,49903913,44.31,40.7993,-73.96642,1,90,1,171,1,53,4.499809670330265
10011009,8936313,44.31,40.78146,-73.97845,1,120,5,0,1,0,4.787491742782046
10011086,22257525,44.31,40.82501,-73.95125,1,100,3,1,1,0,4.605170185988092
10011763,24190730,41.11,40.68353,-73.90484,2,70,1,21,1,0,4.248495242049359
10011850,50760546,44.31,40.74963,-73.98098,1,110,30,5,31,157,4.700480365792417
10012292,51422606,41.11,40.71237,-73.93929,1,96,2,17,1,0,4.564348191467836
10012372,51422338,41.11,40.71993,-73.94479,2,50,1,0,1,0,3.912023005428146
10012551,14910665,41.11,40.71273,-73.95749,1,175,1,3,1,0,5.1647859739235145
10013355,6570788,44.31,40.72173,-73.99351,2,70,3,1,1,0,4.248495242049359
10013750,20222376,44.31,40.71814,-73.99166,2,75,10,17,1,128,4.31748811353631
10014783,51430742,2.23,40.85292,-73.91683,2,51,2,36,1,364,3.9318256327243257
10015137,51433399,41.11,40.65871,-73.96101,1,80,1,1,1,0,4.382026634673881
10015195,50760546,44.31,40.75093,-73.98096,1,110,30,1,31,133,4.700480365792417
10015258,5041830,44.31,40.80137,-73.9615,2,80,3,1,1,0,4.382026634673881
10015340,51434460,41.11,40.70998,-73.95956,2,60,1,0,1,0,4.0943445622221
10016124,50760546,44.31,40.74908,-73.98095,1,170,30,1,31,142,5.135798437050262
10016343,50760546,44.31,40.75065,-73.98204,1,155,29,0,31,327,5.043425116919247
10016353,16664377,44.31,40.71835,-73.99138,2,65,1,178,3,79,4.174387269895637
10016503,50760546,44.31,40.74906,-73.98276,1,165,29,3,31,134,5.10594547390058
10016601,50760546,44.31,40.74711,-73.97694,1,115,30,5,31,179,4.74493212836325
10016832,50760546,44.31,40.74537,-73.97652,1,150,30,1,31,125,5.0106352940962555
10017050,45483124,11.59,40.75836,-73.87631,2,700,1,1,1,97,6.551080335043404
10017087,50760546,44.31,40.74677,-73.97846,1,125,30,4,31,111,4.8283137373023015
10017099,51439873,41.11,40.71557,-73.94004,2,75,1,0,1,0,4.31748811353631
10017170,50760546,44.31,40.74676,-73.97682,1,150,30,3,31,107,5.0106352940962555
10017359,36638599,44.31,40.76316,-73.9884,2,170,1,112,1,0,5.135798437050262
10017458,50760546,44.31,40.74495,-73.97627,1,150,30,4,31,156,5.0106352940962555
10017561,50760546,44.31,40.74672,-73.97841,1,150,30,4,31,128,5.0106352940962555
10017871,7217937,44.31,40.8686,-73.92594,2,45,2,6,2,64,3.8066624897703196
10017920,13507716,44.31,40.72324,-73.98195,1,55,1,0,1,0,4.007333185232471
10018549,1909320,41.11,40.7167,-73.96327,2,89,1,96,3,237,4.48863636973214
10018550,27952234,44.31,40.70623,-74.00906,2,100,1,0,1,0,4.605170185988092
10018963,48487386,41.11,40.6824,-73.98824,2,35,2,112,1,27,3.5553480614894135
10019023,50368837,41.11,40.6781,-73.94584,1,70,3,2,2,88,4.248495242049359
10019312,44216429,44.31,40.73628,-73.98549,2,100,4,115,1,268,4.605170185988092
10019335,48818023,44.31,40.82909,-73.94183,1,78,5,0,1,0,4.356708826689592
10019508,51095356,41.11,40.69966,-73.93241,2,59,2,41,1,301,4.07753744390572
10020060,51450214,44.31,40.73004,-74.00381,1,148,1,0,1,0,4.997212273764115
10020815,564585,41.11,40.68731,-73.96446,1,125,6,0,1,0,4.8283137373023015
10021301,12227689,41.11,40.67694,-73.95575,1,155,2,24,1,0,5.043425116919247
10021499,48446355,41.11,40.71074,-73.95145,2,61,1,1,1,0,4.110873864173311
10021643,44118283,44.31,40.79546,-73.97497,2,100,15,1,1,0,4.605170185988092
10021680,51458776,11.59,40.75161,-73.88315,2,55,2,42,1,118,4.007333185232471
10021707,11275734,41.11,40.69791,-73.93615,2,40,14,1,1,0,3.6888794541139363
10021820,7655328,44.31,40.72799,-74.00046,1,196,1,0,3,0,5.278114659230517
10022144,10770088,44.31,40.75221,-73.97157,1,101,2,1,1,0,4.61512051684126
10022956,50539477,44.31,40.82203,-73.95612,2,50,30,77,2,190,3.912023005428146
10022997,4628519,44.31,40.79072,-73.97252,1,150,3,0,1,0,5.0106352940962555
10023629,13056751,44.31,40.76458,-73.99007,2,102,1,49,1,134,4.624972813284271
10023653,7581707,41.11,40.69425,-73.95081,2,30,1,0,1,0,3.4011973816621555
10030753,51496578,44.31,40.71504,-73.98072,1,250,1,0,1,0,5.521460917862246
10030920,38204730,44.31,40.73652,-73.98458,2,115,4,0,3,249,4.74493212836325
10031336,21801127,44.31,40.77668,-73.94819,1,129,3,0,1,0,4.859812404361672
10031436,51499758,44.31,40.71686,-73.98346,2,90,4,0,1,0,4.499809670330265
10031678,46540057,44.31,40.71474,-73.99778,1,120,5,15,1,0,4.787491742782046
10031902,51501835,44.31,40.76262,-73.99283,1,150,30,3,31,210,5.0106352940962555
10031933,8343891,44.31,40.76501,-73.95862,1,146,1,0,1,0,4.983606621708336
10032285,20884486,44.31,40.80483,-73.96486,2,70,1,0,1,0,4.248495242049359
10032487,51504193,44.31,40.72515,-73.99919,1,115,28,12,1,77,4.74493212836325
10032495,2830735,44.31,40.80195,-73.96714,2,49,5,1,1,0,3.8918202981106265
10032560,39945901,44.31,40.78866,-73.94941,1,200,3,28,1,3,5.298317366548036
10033868,51501835,44.31,40.76244,-73.99295,1,166,30,7,31,195,5.111987788356544
10034090,7763913,41.11,40.71049,-73.94515,2,40,1,1,1,0,3.6888794541139363
10034187,47554473,41.11,40.72913,-73.9436,2,137,3,39,13,53,4.919980925828125
10034364,1653404,41.11,40.70872,-73.95689,2,58,5,1,1,0,4.060443010546419
10034493,10970798,41.11,40.68851,-73.95599,2,55,14,0,1,0,4.007333185232471
10034709,51513260,41.11,40.70136,-73.91857,2,35,6,1,1,0,3.5553480614894135
10034817,51501835,44.31,40.76343,-73.99381,1,150,30,1,31,339,5.0106352940962555
10035023,28640162,44.31,40.78352,-73.94973,1,150,3,0,1,0,5.0106352940962555
10035098,51513795,44.31,40.77845,-73.97985,1,175,2,1,1,0,5.1647859739235145
10035471,47554473,41.11,40.72762,-73.94443,1,189,3,26,13,69,5.241747015059643
10035706,51517754,41.11,40.69676,-73.93705,2,42,10,0,1,0,3.7376696182833684
10035920,51502398,41.11,40.6698,-73.94992,1,175,3,77,1,54,5.1647859739235145
10035950,50520440,44.31,40.71777,-74.01493,2,150,4,1,1,0,5.0106352940962555
10036313,35890377,44.31,40.74135,-73.99507,1,425,2,59,1,39,6.052089168924417
10036394,583269,41.11,40.69998,-73.9413,2,110,1,0,1,0,4.700480365792417
10036516,51520983,44.31,40.80681,-73.93956,2,75,3,4,1,0,4.31748811353631
10037605,24225915,44.31,40.74845,-73.99635,1,170,4,1,1,0,5.135798437050262
10037631,51525788,44.31,40.86569,-73.92865,1,120,1,1,1,0,4.787491742782046
10037800,1558222,41.11,40.72809,-73.94365,2,65,3,2,3,0,4.174387269895637
10038170,47554473,41.11,40.72917,-73.94354,1,350,3,1,13,74,5.857933154483459
10038410,47554473,41.11,40.72717,-73.94479,1,199,3,26,13,74,5.293304824724492
10038633,19049309,44.31,40.79586,-73.94332,2,67,1,1,1,0,4.204692619390966
10038693,47554473,41.11,40.72734,-73.94451,1,189,3,7,13,74,5.241747015059643
10038695,16260491,44.31,40.72627,-73.9802,2,80,5,0,1,0,4.382026634673881
10038776,51531044,11.59,40.75164,-73.87644,2,50,1,84,4,302,3.912023005428146
10038823,48681257,44.31,40.75828,-73.96286,1,220,1,116,1,264,5.393627546352362
10039238,41316877,44.31,40.72434,-73.98447,2,79,3,0,1,0,4.3694478524670215
10039250,36577517,11.59,40.74556,-73.88118,2,49,2,1,2,83,3.8918202981106265
10039579,7727013,44.31,40.81184,-73.94287,1,226,3,61,2,276,5.420534999272286
10039992,19912320,41.11,40.71686,-73.95428,2,79,5,3,2,0,4.3694478524670215
10040649,12435489,41.11,40.72088,-73.95375,2,80,5,1,1,0,4.382026634673881
10040717,9059810,44.31,40.71316,-74.00498,2,169,4,0,3,89,5.1298987149230735
10041002,7503132,41.11,40.68399,-73.96192,1,100,5,7,1,0,4.605170185988092
10041376,51542781,44.31,40.7666,-73.99256,1,98,7,6,1,0,4.584967478670572
10041531,50007401,41.11,40.68968,-73.94833,2,45,2,0,1,0,3.8066624897703196
10041589,49535506,11.59,40.73839,-73.93,2,70,4,4,1,25,4.248495242049359
10043064,51552511,44.31,40.82364,-73.94556,1,150,2,2,1,0,5.0106352940962555
10043483,10737943,44.31,40.77292,-73.95015,2,125,1,210,10,81,4.8283137373023015
10043942,51556615,11.59,40.74444,-73.91467,1,155,4,66,1,307,5.043425116919247
10046083,1523549,44.31,40.74396,-73.9758,1,179,29,4,1,0,5.187385805840755
10049335,5065719,41.11,40.73226,-73.95285,2,60,1,2,1,0,4.0943445622221
10049711,2784447,44.31,40.76206,-73.95705,2,90,8,0,1,0,4.499809670330265
10049766,35083661,41.11,40.71741,-73.95978,2,65,1,0,1,0,4.174387269895637
10050536,47554473,41.11,40.72766,-73.94393,1,179,3,36,13,53,5.187385805840755
10050847,51584665,41.11,40.71229,-73.96245,2,50,10,3,1,0,3.912023005428146
10052289,49522403,41.11,40.66409,-73.92314,2,50,3,3,1,362,3.912023005428146
10052587,47554473,41.11,40.72829,-73.94356,2,189,3,34,13,74,5.241747015059643
10052674,5769728,41.11,40.69455,-73.95144,1,67,2,12,1,332,4.204692619390966
10053943,2697686,44.31,40.82915,-73.94034,1,99,999,2,1,42,4.59511985013459
10053993,25821059,44.31,40.73482,-74.00834,1,140,2,6,1,0,4.941642422609304
10054040,13203690,11.59,40.76805,-73.90906,1,90,2,0,1,0,4.499809670330265
10054480,16179625,44.31,40.82624,-73.9434,2,55,3,58,1,0,4.007333185232471
10054708,707992,41.11,40.64041,-74.01497,2,80,20,0,1,0,4.382026634673881
10054892,7271269,41.11,40.71575,-73.94224,1,170,1,1,1,0,5.135798437050262
10054894,280883,44.31,40.82353,-73.93824,2,90,1,0,1,0,4.499809670330265
10055149,18198859,44.31,40.72655,-73.97826,1,175,1,59,1,307,5.1647859739235145
10055548,14852867,44.31,40.70938,-74.01371,1,117,2,0,1,0,4.762173934797756
10055872,51605949,41.11,40.69459,-73.96408,2,43,1,0,1,0,3.7612001156935624
10055925,47554473,41.11,40.7287,-73.94504,2,189,3,21,13,0,5.241747015059643
10056245,25866647,41.11,40.62259,-73.96107,2,35,3,175,1,49,3.5553480614894135
10056541,10807649,41.11,40.66218,-73.98385,1,61,2,20,1,0,4.110873864173311
10057826,47554473,41.11,40.72778,-73.94472,1,205,3,5,13,72,5.3230099791384085
10057854,51614806,11.59,40.74967,-73.9396,2,35,14,1,1,0,3.5553480614894135
10058942,12245536,44.31,40.82083,-73.95795,2,39,2,3,2,0,3.6635616461296463
10058944,9050420,44.31,40.7278,-73.98041,2,190,1,0,1,0,5.247024072160486
10059344,11068351,44.31,40.71924,-73.99719,1,249,1,0,1,0,5.517452896464707
10059699,51623576,44.31,40.73719,-73.99336,1,159,3,1,1,0,5.0689042022202315
10065056,36905682,44.31,40.73454,-74.00141,1,125,1,0,1,0,4.8283137373023015
10065831,51652888,41.11,40.68678,-73.95572,2,37,7,2,1,0,3.6109179126442243
10066875,50760546,44.31,40.72888,-73.99199,1,299,30,1,31,160,5.700443573390687
10067083,22217087,44.31,40.72321,-73.99532,1,175,3,12,1,0,5.1647859739235145
10067199,47472192,44.31,40.79954,-73.9626,2,42,12,0,1,0,3.7376696182833684
10067809,9294273,41.11,40.72712,-73.95146,1,110,4,1,1,0,4.700480365792417
10067924,36866768,44.31,40.72238,-73.99631,1,179,7,0,1,0,5.187385805840755
10067936,51662642,41.11,40.67023,-73.95257,1,90,1,0,1,0,4.499809670330265
10068269,51664119,41.11,40.71274,-73.94513,2,130,2,1,1,0,4.867534450455582
10068386,49905246,41.11,40.67163,-73.98584,1,140,2,89,1,9,4.941642422609304
10068693,16591072,41.11,40.68869,-73.98899,1,168,1,1,1,0,5.123963979403259
10069174,2436599,41.11,40.65132,-73.95691,1,128,3,2,1,0,4.852030263919617
10069376,13358864,41.11,40.6943,-73.9481,2,64,3,6,2,0,4.1588830833596715
10069586,5391472,41.11,40.67154,-73.94981,2,35,14,1,2,0,3.5553480614894135
10069601,13358864,41.11,40.69453,-73.94725,2,60,3,0,2,0,4.0943445622221
10069720,1522922,41.11,40.67617,-73.95536,1,200,2,0,1,0,5.298317366548036
10069964,12616662,41.11,40.71742,-73.95511,1,199,3,3,1,0,5.293304824724492
10070145,8820573,41.11,40.714,-73.96395,1,175,3,105,1,104,5.1647859739235145
10070235,51525183,44.31,40.81566,-73.94293,2,95,180,0,1,358,4.553876891600541
10070294,27915373,41.11,40.68273,-73.94786,2,55,1,18,1,65,4.007333185232471
10070350,39765154,44.31,40.7986,-73.96168,1,125,9,0,1,0,4.8283137373023015
10070663,51674579,44.31,40.79616,-73.97506,2,45,1,0,1,0,3.8066624897703196
10070693,51651427,44.31,40.7612,-73.96254,1,95,16,8,1,0,4.553876891600541
10071188,15065559,41.11,40.67105,-73.94324,1,153,4,105,1,9,5.030437921392435
10071225,40532707,41.11,40.68729,-73.95556,2,39,1,1,1,0,3.6635616461296463
10071232,6050369,44.31,40.82697,-73.95236,1,200,1,0,1,0,5.298317366548036
10071464,51678353,44.31,40.73326,-74.00577,2,85,2,2,1,0,4.442651256490317
10072022,31281230,44.31,40.72697,-74.00098,1,315,2,29,1,177,5.752572638825633
10072678,50687547,41.11,40.68843,-73.94537,1,89,5,10,1,64,4.48863636973214
10072750,51684417,44.31,40.80082,-73.96059,1,350,7,0,2,0,5.857933154483459
10073940,51688993,11.59,40.6896,-73.80446,1,179,1,103,2,324,5.187385805840755
10073995,1737876,41.11,40.68984,-73.91507,2,37,1,0,1,0,3.6109179126442243
10074308,51690846,41.11,40.6965,-73.98377,2,75,5,0,1,0,4.31748811353631
10076836,28504839,44.31,40.7863,-73.97658,1,150,3,5,1,0,5.0106352940962555
10078736,51716739,41.11,40.68886,-73.93084,1,225,2,68,3,273,5.41610040220442
10080979,51728257,44.31,40.73462,-73.98227,1,140,4,1,1,0,4.941642422609304
10082057,51734800,41.11,40.63066,-73.96496,2,115,2,5,2,358,4.74493212836325
10083580,22068394,41.11,40.69176,-73.94765,2,58,2,2,1,0,4.060443010546419
10083682,51742426,41.11,40.71193,-73.96383,1,190,4,63,1,257,5.247024072160486
10083881,51743699,44.31,40.80986,-73.95945,1,100,1,1,1,0,4.605170185988092
10083973,3870120,41.11,40.71139,-73.96002,2,119,2,82,1,0,4.77912349311153
10084380,5882165,41.11,40.71171,-73.96256,1,139,5,0,1,0,4.9344739331306915
10085449,51749922,44.31,40.73956,-73.98163,2,140,1,0,1,0,4.941642422609304
10085478,47554473,41.11,40.72845,-73.94477,1,129,3,16,13,71,4.859812404361672
10086029,2072706,44.31,40.73191,-74.00493,1,800,3,0,1,0,6.684611727667927
10086307,13792543,44.31,40.80729,-73.95238,2,110,3,76,3,281,4.700480365792417
10087575,2144034,44.31,40.82753,-73.94862,1,90,1,2,1,0,4.499809670330265
10087874,28840058,41.11,40.68124,-73.9189,2,61,1,4,1,0,4.110873864173311
10088464,51764491,44.31,40.73076,-73.98374,2,65,2,4,1,0,4.174387269895637
10088612,216227,44.31,40.82069,-73.95549,2,60,1,229,3,310,4.0943445622221
10088636,216227,44.31,40.82232,-73.95696,2,60,1,219,3,280,4.0943445622221
10089333,16684382,44.31,40.76266,-73.95989,1,150,2,25,1,0,5.0106352940962555
10089727,51772392,44.31,40.76039,-73.9736,2,587,1,3,1,365,6.375024819828097
10090735,6772290,44.31,40.74156,-74.00037,1,175,3,136,1,288,5.1647859739235145
10091829,42332704,41.11,40.67176,-73.95937,2,60,1,0,1,0,4.0943445622221
10096352,12485770,44.31,40.7313,-74.00154,1,166,30,5,9,332,5.111987788356544
10096515,12485770,44.31,40.72962,-73.98078,1,120,30,4,9,338,4.787491742782046
10096707,51813565,41.11,40.72034,-73.95478,1,135,2,18,1,0,4.90527477843843
10096773,34607505,44.31,40.74577,-74.00074,1,145,2,1,1,0,4.976733742420574
10096788,51813748,41.11,40.71936,-73.94225,1,185,4,77,1,25,5.220355825078324
10098890,1822420,41.11,40.71119,-73.96515,1,120,1,0,1,0,4.787491742782046
10098921,50678424,41.11,40.68666,-73.94739,2,206,1,1,2,365,5.327876168789581
10099080,7375144,41.11,40.70348,-73.91477,2,65,1,0,1,0,4.174387269895637
10099517,16869971,44.31,40.76947,-73.94303,2,80,1,1,2,0,4.382026634673881
10099859,51829088,11.59,40.74856,-73.88906,1,139,1,0,1,0,4.9344739331306915
10100121,51830532,44.31,40.74201,-74.00325,1,239,4,55,1,161,5.476463551931511
10100241,23215098,41.11,40.68513,-73.95286,1,399,4,39,1,29,5.988961416889864
10100474,3582774,44.31,40.71756,-73.99824,1,550,5,0,1,0,6.309918278226516
10100512,271073,41.11,40.62391,-73.96146,2,30,1,0,1,0,3.4011973816621555
10100799,9250639,41.11,40.67622,-73.97953,1,125,2,7,1,0,4.8283137373023015
10101013,6866192,44.31,40.7271,-73.99092,1,195,2,0,1,0,5.272999558563747
10101097,5073789,41.11,40.7184,-73.95359,1,500,2,111,1,88,6.214608098422191
10101135,47621202,11.59,40.66939,-73.76975,2,47,1,576,2,173,3.8501476017100584
10101148,51680319,11.59,40.74181,-73.90783,2,69,1,0,1,0,4.23410650459726
10101358,51835429,44.31,40.72597,-73.9838,2,90,2,0,1,0,4.499809670330265
10101765,51838759,44.31,40.76256,-73.9632,2,99,2,122,1,77,4.59511985013459
10101791,51839283,44.31,40.85064,-73.93833,2,75,1,1,1,0,4.31748811353631
10102206,33480709,41.11,40.67114,-73.93561,3,35,1,0,1,0,3.5553480614894135
10102792,8832880,41.11,40.73321,-73.9561,2,55,2,0,1,0,4.007333185232471
10103745,2350144,41.11,40.69611,-73.91891,1,80,31,1,1,0,4.382026634673881
10104123,51850937,44.31,40.73061,-73.98335,2,100,2,51,3,4,4.605170185988092
10104130,51851212,41.11,40.67418,-73.95958,2,60,1,4,1,0,4.0943445622221
10104806,11095923,41.11,40.69802,-73.91472,2,40,1,0,3,0,3.6888794541139363
10105110,27341303,44.31,40.73009,-73.99965,1,118,5,1,1,0,4.770684624465665
10105477,1428501,44.31,40.76407,-73.98579,2,97,6,36,2,0,4.574710978503383
10105606,51857384,44.31,40.77836,-73.9822,1,210,2,51,1,11,5.3471075307174685
10106530,8511553,41.11,40.6774,-73.94726,1,55,2,6,1,0,4.007333185232471
10106768,16139880,41.11,40.67762,-73.9159,2,62,3,69,6,27,4.127134385045092
10113787,51902072,44.31,40.72485,-74.00254,1,185,1,1,1,0,5.220355825078324
10114830,49871658,44.31,40.78778,-73.97498,1,200,3,0,1,0,5.298317366548036
10115137,47351539,41.11,40.65382,-73.93903,1,165,1,216,4,194,5.10594547390058
10115193,29923547,44.31,40.71886,-73.98881,2,125,1,0,1,0,4.8283137373023015
10115542,16682678,44.31,40.74091,-73.98271,1,102,1,3,1,0,4.624972813284271
10115781,10221694,41.11,40.71276,-73.963,2,80,1,2,1,0,4.382026634673881
10115792,48784045,44.31,40.7452,-73.97779,1,449,1,0,2,0,6.1070228877422545
10116081,51913270,44.31,40.75939,-73.96949,1,200,1,0,1,0,5.298317366548036
10116220,51913826,44.31,40.72354,-73.99333,2,84,1,1,8,0,4.430816798843313
10116351,8869875,44.31,40.76427,-73.962,1,95,1,5,1,0,4.553876891600541
10116619,17794202,41.11,40.68485,-73.9819,2,65,3,2,1,0,4.174387269895637
10116734,30370192,44.31,40.75979,-73.96079,1,152,1,42,1,357,5.0238805208462765
10117223,18782603,41.11,40.68539,-73.9092,2,50,3,2,1,0,3.912023005428146
10117624,12190846,41.11,40.72097,-73.9548,1,250,1,0,1,0,5.521460917862246
10117636,48535457,41.11,40.71975,-73.95964,2,149,2,15,1,0,5.003946305945459
10118660,51913826,44.31,40.72288,-73.99466,2,124,1,19,8,0,4.820281565605037
10118847,6388652,44.31,40.83871,-73.9468,2,58,3,49,1,275,4.060443010546419
10119376,51913826,44.31,40.72152,-73.99476,2,159,1,9,8,0,5.0689042022202315
